customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,is_new_customer,is_long_term,total_revenue,charge_category,charge_ratio,num_services,is_monthly_contract,paperless_billing_binary,family_size
4828-FAZPK,Female,0,Yes,Yes,16,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",79.95,1267.95,0,"1-2 years",0,0,1279.2,High,0.990431,2,1,1,2
9274-CNFMO,Male,1,Yes,No,4,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",74.95,308.7,1,"0-1 year",1,0,299.8,High,1.02626,1,1,0,1
2235-ZGKPT,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",50.85,239.55,1,"0-1 year",1,0,203.4,Medium,1.17197,1,1,0,2
7740-KKCXF,Male,0,Yes,No,51,No,"No phone service",DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",30.05,1529.45,0,"4+ years",0,1,1532.55,Low,0.997326,1,1,1,1
2400-XIWIO,Female,0,Yes,No,29,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Electronic check",70.4,6310.9,0,"2-4 years",0,0,2041.6,High,3.08964,7,0,0,1
9378-FXTIZ,Female,0,Yes,No,54,Yes,Yes,DSL,No,No,No,No,Yes,Yes,"One year",Yes,"Credit card (automatic)",70.15,3715.65,1,"4+ years",0,1,3788.1,High,0.980615,3,0,1,1
0207-MDKNV,Female,0,No,No,15,Yes,No,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,"Electronic check",105.1,1582.75,1,"1-2 years",0,0,1576.5,High,1.00333,6,1,0,0
1552-TKMXS,Female,0,Yes,No,42,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card (automatic)",20.35,869.9,0,"2-4 years",0,0,854.7,Low,1.01659,1,1,0,1
0386-CWRGM,Female,0,Yes,Yes,46,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.4,967.85,0,"2-4 years",0,0,892.4,Low,1.08333,1,0,0,2
2378-YIZKA,Female,0,No,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",85,5607.75,0,"4+ years",0,1,5780,High,0.970031,7,0,1,1
2926-JEJJC,Female,0,No,No,8,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer (automatic)",20.2,140.95,0,"0-1 year",1,0,161.6,Low,0.866851,1,1,1,0
9821-POOTN,Male,0,Yes,No,35,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",75.2,2576.2,1,"2-4 years",0,0,2632,High,0.978428,1,1,1,1
5844-QVTAT,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,"One year",Yes,"Mailed check",58.45,1955.4,0,"2-4 years",0,0,1928.85,Medium,1.01324,4,0,1,2
5982-XMDEX,Female,0,No,No,65,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",26.5,1698.55,0,"4+ years",0,1,1722.5,Low,0.985524,1,0,0,0
7103-IPXPJ,Male,0,Yes,No,50,Yes,Yes,"Fiber optic",No,No,No,Yes,Yes,Yes,"One year",No,"Electronic check",99.4,5059.75,0,"4+ years",0,1,4970,High,1.01785,4,0,0,1
5153-RTHKF,Female,0,No,No,34,Yes,Yes,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,No,"Electronic check",85.35,2896.6,0,"2-4 years",0,0,2901.9,High,0.99783,2,1,0,0
3318-ISQFQ,Female,0,No,No,20,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer (automatic)",19.5,413,0,"1-2 years",0,0,390,Low,1.05627,1,1,1,0
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,"One year",Yes,"Credit card (automatic)",71.9,3173.35,0,"2-4 years",0,0,3091.7,High,1.02608,4,0,1,2
7234-FECYN,Female,1,No,No,8,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,No,"Electronic check",101.35,780.5,1,"0-1 year",1,0,810.8,High,0.961444,4,1,0,0
0380-NEAVX,Male,1,No,No,34,Yes,No,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",99.85,3343.15,0,"2-4 years",0,0,3394.9,High,0.984467,5,0,1,0
7005-CCBKV,Male,0,No,No,6,Yes,No,"Fiber optic",No,Yes,No,No,No,Yes,Month-to-month,Yes,"Electronic check",84.4,556.35,1,"0-1 year",1,0,506.4,High,1.09647,3,1,1,0
6000-UKLWI,Male,0,No,No,41,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",20.15,802.35,0,"2-4 years",0,0,826.15,Low,0.970018,1,0,0,0
3701-SFMUH,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,"Credit card (automatic)",69.7,516.15,0,"0-1 year",1,0,487.9,Medium,1.05574,4,1,0,2
5382-SOYZL,Male,0,No,No,22,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",95.1,2162.6,0,"1-2 years",0,0,2092.2,High,1.03315,3,1,1,0
4393-GEADV,Male,0,Yes,Yes,70,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Electronic check",114.75,7842.3,0,"4+ years",0,1,8032.5,High,0.9762,7,0,0,2
7129-CAKJW,Female,0,No,No,17,Yes,Yes,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,No,"Bank transfer (automatic)",80.05,1345.65,0,"1-2 years",0,0,1360.85,High,0.988104,2,1,0,0
3261-CQXOL,Female,0,Yes,Yes,71,Yes,Yes,"Fiber optic","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",25.45,1813.35,0,"4+ years",0,1,1806.95,Low,1.00299,1,0,0,2
3453-RTHJQ,Male,0,No,No,6,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",70.4,435,0,"0-1 year",1,0,422.4,High,1.0274,1,1,1,0
4749-OJKQU,Female,0,No,No,4,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",75.65,302.35,0,"0-1 year",1,0,302.6,High,0.995883,1,1,1,0
7852-LECYP,Male,1,Yes,No,13,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,Yes,Month-to-month,No,"Credit card (automatic)",93.8,1261,0,"1-2 years",0,0,1219.4,High,1.03327,4,1,0,1
2325-NBPZG,Female,0,No,No,3,Yes,No,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Electronic check",74.55,233.65,0,"0-1 year",1,0,223.65,High,1.04006,2,1,1,0
3212-KXOCR,Male,0,No,No,29,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",21,1107.2,0,"2-4 years",0,0,609,Low,1.81508,1,0,0,0
7890-VYYWG,Male,1,Yes,No,3,No,"No phone service",DSL,No,No,No,No,Yes,No,Month-to-month,Yes,"Mailed check",36.45,93.7,1,"0-1 year",1,0,109.35,Medium,0.849116,1,1,1,1
5275-SQEIZ,Male,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",70.4,1398.6,1,"0-1 year",1,0,70.4,High,19.5882,2,1,1,0
7593-XFKDI,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",70.4,1398.6,1,"0-1 year",1,0,70.4,High,19.5882,2,1,1,0
4632-PAOYU,Male,0,Yes,Yes,22,Yes,No,No,"No internet service","No internet service","No internet service",No,"No internet service","No internet service","One year",No,"Mailed check",19.95,433.5,0,"1-2 years",0,0,438.9,Low,0.985451,1,0,0,2
7426-WEIJX,Male,1,Yes,Yes,60,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Electronic check",80.95,4859.1,0,"4+ years",0,1,4857,High,1.00023,2,1,1,2
8593-WHYHV,Male,0,No,No,3,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",85.3,264.8,1,"0-1 year",1,0,255.9,High,1.03075,2,1,1,0
8292-ITGYJ,Female,0,Yes,Yes,45,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Bank transfer (automatic)",24.65,1138.8,0,"2-4 years",0,0,1109.25,Low,1.02571,1,0,1,2
9537-VHDTA,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,"Mailed check",51.2,51.2,0,"0-1 year",1,0,51.2,Medium,0.980843,2,1,0,1
7272-QDCKA,Male,0,No,No,28,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,"One year",No,"Electronic check",100.2,1398.6,0,"2-4 years",0,0,2805.6,High,0.498325,4,0,0,0
4138-NAXED,Male,0,No,No,51,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",81,4085.75,0,"4+ years",0,1,4131,High,0.988807,2,1,0,0
7529-ZDFXI,Male,1,Yes,No,57,Yes,Yes,"Fiber optic",No,Yes,No,No,No,Yes,Month-to-month,Yes,"Electronic check",89.85,4925.35,0,"4+ years",0,1,5121.45,High,0.961522,3,1,1,1
6615-ZGEDR,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.7,19.7,1,"0-1 year",1,0,19.7,Low,0.951691,1,1,0,0
3050-RLLXC,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,"Two year",No,"Credit card (automatic)",81.25,4620.4,0,"4+ years",0,1,4550,High,1.01525,6,0,0,2
5478-JJVZK,Female,0,No,No,33,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Mailed check",60.9,2033.85,0,"2-4 years",0,0,2009.7,Medium,1.01151,2,1,1,0
3223-WZWJM,Male,0,No,No,26,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",83.95,2254.2,1,"2-4 years",0,0,2182.7,High,1.03228,2,1,1,0
6357-JJPQT,Female,0,No,No,3,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",80.5,232.35,0,"0-1 year",1,0,241.5,High,0.958144,2,1,1,0
9489-JMTTN,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",89.75,6595.9,0,"4+ years",0,1,6462,High,1.02056,7,0,0,1
1755-RMCXH,Male,0,Yes,Yes,2,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.3,1398.6,0,"0-1 year",1,0,40.6,Low,33.6202,1,1,0,2
2342-CKIAO,Female,0,No,No,2,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.3,1398.6,0,"0-1 year",1,0,40.6,Low,33.6202,1,1,0,2
2959-MJHIC,Male,0,Yes,No,4,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",80.35,307.4,1,"0-1 year",1,0,321.4,High,0.953474,2,1,1,1
0480-BIXDE,Female,0,Yes,No,19,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",96.8,1743.05,0,"1-2 years",0,0,1839.2,High,0.947207,4,1,1,1
9644-KVCNC,Female,0,No,No,66,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,No,"One year",Yes,"Bank transfer (automatic)",92.15,6056.9,0,"4+ years",0,1,6081.9,High,0.995726,3,0,1,0
7774-OJSXI,Male,0,No,No,31,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",103.45,3066.45,1,"2-4 years",0,0,3206.95,High,0.955891,5,0,1,0
9764-REAFF,Female,0,Yes,No,59,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",18.4,1057.85,0,"4+ years",0,1,1085.6,Low,0.973541,1,0,0,1
5327-CNLUQ,Male,0,Yes,No,48,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,No,"Two year",Yes,"Electronic check",96.9,4473.45,0,"2-4 years",0,0,4651.2,High,0.961577,5,0,1,1
1754-GKYPY,Male,1,Yes,No,22,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",89.75,1938.9,0,"1-2 years",0,0,1974.5,High,0.981473,3,1,1,1
1991-VOPLL,Female,0,No,No,9,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.05,157.65,0,"0-1 year",1,0,171.45,Low,0.914178,1,1,0,0
2302-ANTDP,Female,1,Yes,No,48,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,"Electronic check",117.45,5438.9,1,"2-4 years",0,0,5637.6,High,0.964583,7,1,0,1
3413-CSSTH,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",55.7,2237.55,0,"2-4 years",0,0,2283.7,Medium,0.979363,2,1,1,0
8221-EQDGL,Male,0,Yes,No,35,Yes,No,"Fiber optic",Yes,Yes,Yes,No,No,No,Month-to-month,No,"Mailed check",61,2130.45,0,"2-4 years",0,0,2135,Medium,0.997402,4,1,0,1
7558-IMLMT,Male,0,Yes,Yes,67,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",20.8,1411.9,0,"4+ years",0,1,1393.6,Low,1.01241,1,0,1,2
7649-SIJJF,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,"Two year",Yes,"Electronic check",80.1,5585.4,0,"4+ years",0,1,5687.1,High,0.981945,6,0,1,1
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,No,"Electronic check",82.4,1592.35,1,"1-2 years",0,0,1648,High,0.965646,2,1,0,1
5376-PCKNB,Male,0,Yes,Yes,72,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Credit card (automatic)",104.45,1398.6,0,"4+ years",0,1,7520.4,High,0.185949,5,0,1,2
8823-RLPWL,Female,0,Yes,No,29,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"Two year",Yes,"Credit card (automatic)",110.65,8065.65,0,"2-4 years",0,0,3208.85,High,2.51278,6,0,1,1
5376-DEQCP,Female,0,No,No,29,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",70.6,70.6,1,"2-4 years",0,0,2047.4,High,0.0344659,1,1,1,0
7409-KIUTL,Female,1,No,Yes,1,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",71,71,1,"0-1 year",1,0,71,High,0.986111,1,1,1,1
5501-TVMGM,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",55.25,55.25,0,"0-1 year",1,0,55.25,Medium,0.982222,2,1,1,0
2974-GGUXS,Female,1,Yes,No,36,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,Yes,"Credit card (automatic)",91.95,3301.05,0,"2-4 years",0,0,3310.2,High,0.996935,3,1,1,1
4660-IRIBM,Male,0,Yes,Yes,18,Yes,No,"Fiber optic",Yes,No,Yes,No,Yes,No,Month-to-month,Yes,"Mailed check",87.9,1500.5,0,"1-2 years",0,0,1582.2,High,0.947764,4,1,1,2
8053-WWDRO,Female,0,Yes,No,6,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",19.5,146.3,1,"0-1 year",1,0,117,Low,1.23983,1,1,0,1
8908-SLFCJ,Female,0,No,No,21,Yes,No,No,"No internet service","No internet service","No internet service",No,"No internet service","No internet service","Two year",Yes,"Credit card (automatic)",20.85,435.25,0,"1-2 years",0,0,437.85,Low,0.991797,1,0,1,0
8215-NGSPE,Female,0,Yes,Yes,42,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",70.4,833.55,0,"2-4 years",0,0,2956.8,High,0.281814,1,0,0,2
6408-WHTEF,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Mailed check",89.4,6376.55,0,"4+ years",0,1,6436.8,High,0.990486,7,0,1,2
3900-AQPHZ,Female,0,No,No,1,Yes,No,"Fiber optic","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.9,19.9,1,"0-1 year",1,0,19.9,Low,0.952153,1,1,1,0
9907-SWKKF,Male,1,No,No,1,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",25.05,25.05,1,"0-1 year",1,0,25.05,Low,0.961612,0,1,0,1
3439-GVUSX,Male,0,No,No,1,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",24.4,24.4,0,"0-1 year",1,0,24.4,Low,0.96063,0,1,0,0
3900-AQPHZ,Female,0,No,No,1,Yes,No,"Fiber optic","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.9,19.9,1,"0-1 year",1,0,19.9,Low,0.952153,1,1,1,2
9507-EXLTT,Female,0,Yes,No,1,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Bank transfer (automatic)",79.35,79.35,1,"0-1 year",1,0,79.35,High,0.987554,2,1,1,0
2700-LUEVA,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card (automatic)",20.75,20.75,0,"0-1 year",1,0,20.75,Low,0.954023,1,1,0,1
5334-JLAXU,Male,0,Yes,No,60,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,Yes,Month-to-month,Yes,"Credit card (automatic)",94.1,5475.9,0,"4+ years",0,1,5646,High,0.969701,4,1,1,1
9708-HPXWZ,Male,1,No,No,5,No,"No phone service",DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,"Credit card (automatic)",45.4,214.75,0,"0-1 year",1,0,227,Medium,0.941886,3,1,0,0
8272-ONJLV,Male,0,No,No,12,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,"One year",No,"Electronic check",95.7,1184,0,"0-1 year",0,0,1148.4,High,1.0301,4,0,0,0
0511-JTEOY,Female,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Mailed check",71.1,71.1,1,"0-1 year",1,0,71.1,High,0.98613,1,1,0,0
5143-WMWOG,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",19.95,19.95,1,"0-1 year",1,0,19.95,Low,0.952267,1,1,0,1
3506-LCJDC,Male,0,No,Yes,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",19.95,19.95,1,"0-1 year",1,0,19.95,Low,0.952267,1,1,0,1
1698-XFZCI,Male,0,No,No,61,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",70.4,6521.9,0,"4+ years",0,1,4294.4,High,1.51835,5,0,1,0
4720-VSTSI,Male,0,No,No,44,Yes,Yes,"Fiber optic",No,Yes,Yes,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",70.4,3862.55,1,"2-4 years",0,0,3097.6,High,1.24655,3,1,1,0
8345-MVDYC,Female,0,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,"Bank transfer (automatic)",81.65,3618.7,0,"2-4 years",0,0,3674.25,High,0.984613,6,1,0,0
7860-KSUGX,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,"Two year",No,"Credit card (automatic)",64.45,4720,0,"4+ years",0,1,4640.4,Medium,1.01693,4,0,0,2
6789-HJBWG,Female,0,No,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",49.4,611.65,0,"0-1 year",0,0,592.8,Medium,1.03006,2,1,1,0
5906-BFOZT,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",19.5,19.5,0,"0-1 year",1,0,19.5,Low,0.951219,1,1,1,0
4097-YODCF,Male,0,No,Yes,34,Yes,Yes,"Fiber optic",Yes,Yes,No,No,Yes,Yes,"One year",Yes,"Electronic check",103.8,3470.8,0,"2-4 years",0,0,3529.2,High,0.983174,5,0,1,1
0565-JUPYD,Male,0,No,No,63,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,"Electronic check",104.5,1398.6,0,"4+ years",0,1,6583.5,High,0.212408,6,1,0,0
8590-OHDIW,Female,0,Yes,Yes,38,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Electronic check",20.3,749.35,0,"2-4 years",0,0,771.4,Low,0.970158,1,0,0,2
6339-DKLMK,Female,0,No,No,29,No,"No phone service",DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",31.65,389.95,0,"2-4 years",0,0,917.85,Low,0.424389,1,1,1,0
4328-VUFWD,Female,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,"One year",No,"Electronic check",59.3,2209.15,0,"2-4 years",0,0,2312.7,Medium,0.954813,3,0,0,0
1614-JBEBI,Female,0,No,No,8,Yes,No,No,"No internet service","No internet service","No internet service",No,"No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.7,137.6,0,"0-1 year",1,0,165.6,Low,0.82593,1,1,1,0
3279-DYZQM,Male,0,Yes,Yes,71,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Electronic check",19.45,1378.45,0,"4+ years",0,1,1380.95,Low,0.997467,1,0,0,2
6425-YQLLO,Female,1,Yes,No,66,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,"One year",Yes,"Credit card (automatic)",105.95,6975.25,1,"4+ years",0,1,6992.7,High,0.997362,4,0,1,1
2877-VDUER,Female,0,Yes,Yes,35,No,"No phone service",DSL,No,No,No,Yes,Yes,No,"One year",No,"Mailed check",40.9,1383.6,0,"2-4 years",0,0,1431.5,Medium,0.965864,2,0,0,2
9907-SWKKF,Male,1,No,No,1,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",25.05,25.05,1,"0-1 year",1,0,25.05,Low,0.961612,0,1,0,0
4446-BZKHU,Male,0,Yes,No,61,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",105.55,6281.45,1,"4+ years",0,1,6438.55,High,0.975449,5,1,1,1
0289-IVARM,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,"Electronic check",70.4,1982.6,0,"2-4 years",0,0,2464,High,0.8043,4,1,0,0
7481-ATQQS,Female,1,No,No,49,Yes,Yes,"Fiber optic",No,No,Yes,No,No,Yes,Month-to-month,Yes,"Credit card (automatic)",90.85,4515.85,1,"4+ years",0,1,4451.65,High,1.01419,3,1,1,0
8808-ELEHO,Male,1,No,No,8,Yes,Yes,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Electronic check",70.4,585.95,1,"0-1 year",1,0,563.2,High,1.03855,2,1,1,0
7176-WIONM,Female,0,Yes,No,12,No,"No phone service",DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",49.85,617.15,0,"0-1 year",0,0,598.2,Medium,1.02996,3,1,1,1
4847-TAJYI,Female,1,No,No,6,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",89.35,567.8,0,"0-1 year",1,0,536.1,High,1.05716,3,1,1,0
6050-FFXES,Female,0,Yes,No,69,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",105.35,7240.65,0,"4+ years",0,1,7269.15,High,0.995942,5,0,0,1
6177-PEVRA,Male,0,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,No,"Two year",No,"Credit card (automatic)",55.5,2627.35,0,"2-4 years",0,0,2664,Medium,0.985872,3,0,0,0
3429-IFLEM,Female,0,No,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,"Two year",No,"Credit card (automatic)",77.35,5550.1,0,"4+ years",0,1,5491.85,High,1.01042,6,0,0,0
7356-IWLFW,Male,0,Yes,Yes,29,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",80,3769.7,0,"2-4 years",0,0,2320,High,1.62417,2,1,1,2
0052-DCKON,Male,0,Yes,No,66,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"One year",No,"Bank transfer (automatic)",115.8,7942.15,0,"4+ years",0,1,7642.8,High,1.03903,7,0,0,1
8473-VUVJN,Male,1,No,No,1,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",73.65,73.65,1,"0-1 year",1,0,73.65,High,0.986604,1,1,1,0
0620-XEFWH,Male,0,No,Yes,4,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",18.85,84.2,0,"0-1 year",1,0,75.4,Low,1.10209,1,1,0,1
0019-EFAEP,Female,0,No,No,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,No,"Two year",Yes,"Bank transfer (automatic)",101.3,7261.25,0,"4+ years",0,1,7293.6,High,0.995428,5,0,1,0
8067-NIOYM,Female,0,Yes,Yes,24,Yes,No,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Credit card (automatic)",70.4,490.65,0,"1-2 years",0,0,1689.6,High,0.290222,1,0,1,2
